Name,ID,Acceptor,Donor,Family,GN,Species
A0A8T2WY61_POPDE,A0A8T2WY61,Null,Null,1.0,H0E87_026758 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WYA6_POPDE,A0A8T2WYA6,Null,Null,92.0,H0E87_027242 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WYG6_POPDE,A0A8T2WYG6,Null,Null,1.0,H0E87_027452 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WYH6_POPDE,A0A8T2WYH6,Null,Null,1.0,H0E87_027462 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WYP3_POPDE,A0A8T2WYP3,Null,Null,1.0,H0E87_027444 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WYR4_POPDE,A0A8T2WYR4,Null,Null,1.0,H0E87_027464 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WZ31_POPDE,A0A8T2WZ31,Null,Null,1.0,H0E87_027446 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WZ41_POPDE,A0A8T2WZ41,Null,Null,1.0,H0E87_027456 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WZP3_POPDE,A0A8T2WZP3,Null,Null,1.0,H0E87_027397 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WZV8_POPDE,A0A8T2WZV8,Null,Null,1.0,H0E87_027450 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2WZW8_POPDE,A0A8T2WZW8,Null,Null,1.0,H0E87_027460 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X019_POPDE,A0A8T2X019,Null,Null,47.0,H0E87_025554 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X022_POPDE,A0A8T2X022,Null,Null,1.0,H0E87_027458 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X031_POPDE,A0A8T2X031,Null,Null,1.0,H0E87_027468 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X0T7_POPDE,A0A8T2X0T7,Null,Null,1.0,H0E87_027449 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X0U7_POPDE,A0A8T2X0U7,Null,Null,1.0,H0E87_027459 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X0W6_POPDE,A0A8T2X0W6,Null,Null,1.0,H0E87_027478 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X177_POPDE,A0A8T2X177,Null,Null,47.0,H0E87_025477 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1A9_POPDE,A0A8T2X1A9,Null,Null,1.0,H0E87_025843 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1I4_POPDE,A0A8T2X1I4,Null,Null,1.0,H0E87_027447 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1J8_POPDE,A0A8T2X1J8,Null,Null,1.0,H0E87_027457 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1K9_POPDE,A0A8T2X1K9,Null,Null,1.0,H0E87_027467 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1X2_POPDE,A0A8T2X1X2,Null,Null,1.0,H0E87_027453 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X1Y9_POPDE,A0A8T2X1Y9,Null,Null,1.0,H0E87_027463 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X211_POPDE,A0A8T2X211,Null,Null,1.0,H0E87_027482 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X2K2_POPDE,A0A8T2X2K2,Null,Null,47.0,H0E87_025300 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X2K3_POPDE,A0A8T2X2K3,Null,Null,1.0,H0E87_023764 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X461_POPDE,A0A8T2X461,Null,Null,1.0,H0E87_026181 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X547_POPDE,A0A8T2X547,Null,Null,1.0,H0E87_026182 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X6I0_POPDE,A0A8T2X6I0,Null,Null,47.0,H0E87_024746 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2X7X1_POPDE,A0A8T2X7X1,Null,Null,47.0,H0E87_025071 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XAN8_POPDE,A0A8T2XAN8,Null,Null,47.0,H0E87_025070 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XB97_POPDE,A0A8T2XB97,Null,Null,47.0,H0E87_024876 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XCB2_POPDE,A0A8T2XCB2,Null,Null,41.0,H0E87_023381 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XCV8_POPDE,A0A8T2XCV8,Null,Null,47.0,H0E87_022665 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XEX9_POPDE,A0A8T2XEX9,Null,Null,41.0,H0E87_023381 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XG01_POPDE,A0A8T2XG01,Null,Null,28.0,H0E87_023193 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XHC4_POPDE,A0A8T2XHC4,Null,Null,47.0,H0E87_021961 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XHM0_POPDE,A0A8T2XHM0,Null,Null,1.0,H0E87_021461 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XHT7_POPDE,A0A8T2XHT7,Null,Null,47.0,H0E87_022094 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XIY3_POPDE,A0A8T2XIY3,Null,Null,47.0,H0E87_022099 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XJF7_POPDE,A0A8T2XJF7,Null,Null,47.0,H0E87_022249 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XJP4_POPDE,A0A8T2XJP4,Null,Null,47.0,H0E87_021985 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XKE0_POPDE,A0A8T2XKE0,Null,Null,47.0,H0E87_021899 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XMH1_POPDE,A0A8T2XMH1,Null,Null,1.0,H0E87_022463 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XRG1_POPDE,A0A8T2XRG1,Null,Null,92.0,H0E87_018443 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XUJ3_POPDE,A0A8T2XUJ3,Null,Null,1.0,H0E87_019188 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XVT9_POPDE,A0A8T2XVT9,Null,Null,1.0,H0E87_019624 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2XVX8_POPDE,A0A8T2XVX8,Null,Null,47.0,H0E87_019645 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y044_POPDE,A0A8T2Y044,Null,Null,1.0,H0E87_017421 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y0A2_POPDE,A0A8T2Y0A2,Null,Null,1.0,H0E87_017442 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y0Q7_POPDE,A0A8T2Y0Q7,Null,Null,1.0,H0E87_017572 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y0R4_POPDE,A0A8T2Y0R4,Null,Null,1.0,H0E87_017571 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y0U3_POPDE,A0A8T2Y0U3,Null,Null,1.0,H0E87_017573 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y0U5_POPDE,A0A8T2Y0U5,Null,Null,1.0,H0E87_017574 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y1P5_POPDE,A0A8T2Y1P5,Null,Null,1.0,H0E87_017825 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y355_POPDE,A0A8T2Y355,Null,Null,47.0,H0E87_018122 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y4F9_POPDE,A0A8T2Y4F9,Null,Null,92.0,H0E87_015266 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y9C6_POPDE,A0A8T2Y9C6,Null,Null,47.0,H0E87_016527 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y9M8_POPDE,A0A8T2Y9M8,Null,Null,47.0,H0E87_016527 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y9P5_POPDE,A0A8T2Y9P5,Null,Null,47.0,H0E87_016527 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Y9T1_POPDE,A0A8T2Y9T1,Null,Null,47.0,H0E87_016527 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YB07_POPDE,A0A8T2YB07,Null,Null,1.0,H0E87_013814 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YB57_POPDE,A0A8T2YB57,Null,Null,1.0,H0E87_013812 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YBR5_POPDE,A0A8T2YBR5,Null,Null,47.0,H0E87_013985 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YBX0_POPDE,A0A8T2YBX0,Null,Null,47.0,H0E87_013988 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YDE5_POPDE,A0A8T2YDE5,Null,Null,47.0,H0E87_014481 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YDQ1_POPDE,A0A8T2YDQ1,Null,Null,1.0,H0E87_014546 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YGE9_POPDE,A0A8T2YGE9,Null,Null,47.0,H0E87_011724 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YKN2_POPDE,A0A8T2YKN2,Null,Null,47.0,H0E87_012825 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YKX8_POPDE,A0A8T2YKX8,Null,Null,1.0,H0E87_012804 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YL09_POPDE,A0A8T2YL09,Null,Null,47.0,H0E87_012825 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMC5_POPDE,A0A8T2YMC5,Null,Null,47.0,H0E87_013276 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMK7_POPDE,A0A8T2YMK7,Null,Null,47.0,H0E87_013273 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMK9_POPDE,A0A8T2YMK9,Null,Null,47.0,H0E87_013275 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMQ8_POPDE,A0A8T2YMQ8,Null,Null,47.0,H0E87_013277 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMS5_POPDE,A0A8T2YMS5,Null,Null,47.0,H0E87_013276 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YMX6_POPDE,A0A8T2YMX6,Null,Null,1.0,H0E87_013346 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YNC8_POPDE,A0A8T2YNC8,Null,Null,1.0,H0E87_013486 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YNZ8_POPDE,A0A8T2YNZ8,Null,Null,1.0,H0E87_013667 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YP24_POPDE,A0A8T2YP24,Null,Null,1.0,H0E87_013689 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YP83_POPDE,A0A8T2YP83,Null,Null,1.0,H0E87_013668 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YP87_POPDE,A0A8T2YP87,Null,Null,1.0,H0E87_013688 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YPB1_POPDE,A0A8T2YPB1,Null,Null,1.0,H0E87_013690 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YPF4_POPDE,A0A8T2YPF4,Null,Null,1.0,H0E87_013692 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YPH1_POPDE,A0A8T2YPH1,Null,Null,1.0,H0E87_013664 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YPK0_POPDE,A0A8T2YPK0,Null,Null,1.0,H0E87_013665 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YPN0_POPDE,A0A8T2YPN0,Null,Null,1.0,H0E87_013687 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YQ87_POPDE,A0A8T2YQ87,Null,Null,28.0,H0E87_009775 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YTV3_POPDE,A0A8T2YTV3,Null,Null,47.0,H0E87_010642 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YV66_POPDE,A0A8T2YV66,Null,Null,47.0,H0E87_010962 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YX23_POPDE,A0A8T2YX23,Null,Null,92.0,H0E87_011531 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YXD0_POPDE,A0A8T2YXD0,Null,Null,92.0,H0E87_011482 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2YZB9_POPDE,A0A8T2YZB9,Null,Null,1.0,H0E87_008139 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z0H7_POPDE,A0A8T2Z0H7,Null,Null,1.0,H0E87_008549 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z2I2_POPDE,A0A8T2Z2I2,Null,Null,1.0,H0E87_008951 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z2P4_POPDE,A0A8T2Z2P4,Null,Null,1.0,H0E87_008953 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z2Q9_POPDE,A0A8T2Z2Q9,Null,Null,1.0,H0E87_008950 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z534_POPDE,A0A8T2Z534,Null,Null,1.0,H0E87_005927 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z6S3_POPDE,A0A8T2Z6S3,Null,Null,92.0,H0E87_006391 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z7V0_POPDE,A0A8T2Z7V0,Null,Null,47.0,H0E87_006640 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z8Y7_POPDE,A0A8T2Z8Y7,Null,Null,1.0,H0E87_006891 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2Z9T1_POPDE,A0A8T2Z9T1,Null,Null,47.0,H0E87_006846 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZDA5_POPDE,A0A8T2ZDA5,Null,Null,47.0,H0E87_003918 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZE34_POPDE,A0A8T2ZE34,Null,Null,47.0,H0E87_004263 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZEK3_POPDE,A0A8T2ZEK3,Null,Null,47.0,H0E87_004281 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZG50_POPDE,A0A8T2ZG50,Null,Null,1.0,H0E87_004684 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZIJ3_POPDE,A0A8T2ZIJ3,Null,Null,47.0,H0E87_005362 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZJ38_POPDE,A0A8T2ZJ38,Null,Null,1.0,H0E87_005344 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZMX3_POPDE,A0A8T2ZMX3,Null,Null,47.0,H0E87_000598 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZP67_POPDE,A0A8T2ZP67,Null,Null,92.0,H0E87_000946 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQ26_POPDE,A0A8T2ZQ26,Null,Null,1.0,H0E87_001204 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQ45_POPDE,A0A8T2ZQ45,Null,Null,47.0,H0E87_001067 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQ50_POPDE,A0A8T2ZQ50,Null,Null,1.0,H0E87_001203 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQM9_POPDE,A0A8T2ZQM9,Null,Null,1.0,H0E87_001205 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQS0_POPDE,A0A8T2ZQS0,Null,Null,1.0,H0E87_001382 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZQV3_POPDE,A0A8T2ZQV3,Null,Null,1.0,H0E87_001210 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZRH6_POPDE,A0A8T2ZRH6,Null,Null,1.0,H0E87_001380 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZRI0_POPDE,A0A8T2ZRI0,Null,Null,1.0,H0E87_001380 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZT12_POPDE,A0A8T2ZT12,Null,Null,1.0,H0E87_001381 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZTP3_POPDE,A0A8T2ZTP3,Null,Null,47.0,H0E87_001567 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZVZ7_POPDE,A0A8T2ZVZ7,Null,Null,1.0,H0E87_002570 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZVZ8_POPDE,A0A8T2ZVZ8,Null,Null,1.0,H0E87_002569 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZWW2_POPDE,A0A8T2ZWW2,Null,Null,47.0,H0E87_002829 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZYD1_POPDE,A0A8T2ZYD1,Null,Null,47.0,H0E87_003095 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZZD0_POPDE,A0A8T2ZZD0,Null,Null,1.0,H0E87_003514 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8T2ZZN2_POPDE,A0A8T2ZZN2,Null,Null,1.0,H0E87_003516 , Populus deltoides (Eastern poplar) (Eastern cottonwood).
A0A8X7XPR5_POPTO,A0A8X7XPR5,Null,Null,1.0,POTOM_061321 , Populus tomentosa (Chinese white poplar).
A0A8X7XPW8_POPTO,A0A8X7XPW8,Null,Null,1.0,POTOM_061184 , Populus tomentosa (Chinese white poplar).
A0A8X7XQH6_POPTO,A0A8X7XQH6,Null,Null,47.0,POTOM_058168 , Populus tomentosa (Chinese white poplar).
A0A8X7XQT3_POPTO,A0A8X7XQT3,Null,Null,47.0,POTOM_060474 , Populus tomentosa (Chinese white poplar).
A0A8X7XRC9_POPTO,A0A8X7XRC9,Null,Null,47.0,POTOM_060068 , Populus tomentosa (Chinese white poplar).
A0A8X7XRI7_POPTO,A0A8X7XRI7,Null,Null,28.0,POTOM_056779 , Populus tomentosa (Chinese white poplar).
A0A8X7XSG4_POPTO,A0A8X7XSG4,Null,Null,1.0,POTOM_061475 , Populus tomentosa (Chinese white poplar).
A0A8X7XT70_POPTO,A0A8X7XT70,Null,Null,47.0,POTOM_059167 , Populus tomentosa (Chinese white poplar).
A0A8X7XTJ7_POPTO,A0A8X7XTJ7,Null,Null,47.0,POTOM_055764 , Populus tomentosa (Chinese white poplar).
A0A8X7XTY1_POPTO,A0A8X7XTY1,Null,Null,47.0,POTOM_058141 , Populus tomentosa (Chinese white poplar).
A0A8X7XUT4_POPTO,A0A8X7XUT4,Null,Null,1.0,POTOM_059762 , Populus tomentosa (Chinese white poplar).
A0A8X7XW42_POPTO,A0A8X7XW42,Null,Null,47.0,POTOM_059443 , Populus tomentosa (Chinese white poplar).
A0A8X7XWQ2_POPTO,A0A8X7XWQ2,Null,Null,28.0,POTOM_057573 , Populus tomentosa (Chinese white poplar).
A0A8X7XX21_POPTO,A0A8X7XX21,Null,Null,28.0,POTOM_055701 , Populus tomentosa (Chinese white poplar).
A0A8X7XY04_POPTO,A0A8X7XY04,Null,Null,1.0,POTOM_061649 , Populus tomentosa (Chinese white poplar).
A0A8X7XYL9_POPTO,A0A8X7XYL9,Null,Null,1.0,POTOM_053784 , Populus tomentosa (Chinese white poplar).
A0A8X7XZ28_POPTO,A0A8X7XZ28,Null,Null,28.0,POTOM_056441 , Populus tomentosa (Chinese white poplar).
A0A8X7XZJ8_POPTO,A0A8X7XZJ8,Null,Null,1.0,POTOM_054472 , Populus tomentosa (Chinese white poplar).
A0A8X7XZW3_POPTO,A0A8X7XZW3,Null,Null,1.0,POTOM_052262 , Populus tomentosa (Chinese white poplar).
A0A8X7XZZ8_POPTO,A0A8X7XZZ8,Null,Null,47.0,POTOM_056463 , Populus tomentosa (Chinese white poplar).
A0A8X7Y0B8_POPTO,A0A8X7Y0B8,Null,Null,1.0,POTOM_052536 , Populus tomentosa (Chinese white poplar).
A0A8X7Y144_POPTO,A0A8X7Y144,Null,Null,47.0,POTOM_057594 , Populus tomentosa (Chinese white poplar).
A0A8X7Y1M0_POPTO,A0A8X7Y1M0,Null,Null,47.0,POTOM_053670 , Populus tomentosa (Chinese white poplar).
A0A8X7Y3L1_POPTO,A0A8X7Y3L1,Null,Null,1.0,POTOM_054370 , Populus tomentosa (Chinese white poplar).
A0A8X7Y3S6_POPTO,A0A8X7Y3S6,Null,Null,1.0,POTOM_052248 , Populus tomentosa (Chinese white poplar).
A0A8X7Y3T5_POPTO,A0A8X7Y3T5,Null,Null,1.0,POTOM_052263 , Populus tomentosa (Chinese white poplar).
A0A8X7Y3V8_POPTO,A0A8X7Y3V8,Null,Null,1.0,POTOM_052265 , Populus tomentosa (Chinese white poplar).
A0A8X7Y4W6_POPTO,A0A8X7Y4W6,Null,Null,1.0,POTOM_052264 , Populus tomentosa (Chinese white poplar).
A0A8X7Y531_POPTO,A0A8X7Y531,Null,Null,1.0,POTOM_051202 , Populus tomentosa (Chinese white poplar).
A0A8X7Y5L2_POPTO,A0A8X7Y5L2,Null,Null,1.0,POTOM_051192 , Populus tomentosa (Chinese white poplar).
A0A8X7Y608_POPTO,A0A8X7Y608,Null,Null,1.0,POTOM_052261 , Populus tomentosa (Chinese white poplar).
A0A8X7Y6N9_POPTO,A0A8X7Y6N9,Null,Null,1.0,POTOM_051191 , Populus tomentosa (Chinese white poplar).
A0A8X7Y7H9_POPTO,A0A8X7Y7H9,Null,Null,1.0,POTOM_052266 , Populus tomentosa (Chinese white poplar).
A0A8X7Y8B8_POPTO,A0A8X7Y8B8,Null,Null,1.0,POTOM_047993 , Populus tomentosa (Chinese white poplar).
A0A8X7Y8I4_POPTO,A0A8X7Y8I4,Null,Null,1.0,POTOM_051462 , Populus tomentosa (Chinese white poplar).
A0A8X7Y916_POPTO,A0A8X7Y916,Null,Null,1.0,POTOM_054468 , Populus tomentosa (Chinese white poplar).
A0A8X7Y931_POPTO,A0A8X7Y931,Null,Null,47.0,POTOM_048557 , Populus tomentosa (Chinese white poplar).
A0A8X7Y976_POPTO,A0A8X7Y976,Null,Null,1.0,POTOM_051193 , Populus tomentosa (Chinese white poplar).
A0A8X7Y9Q1_POPTO,A0A8X7Y9Q1,Null,Null,1.0,POTOM_049064 , Populus tomentosa (Chinese white poplar).
A0A8X7Y9Q4_POPTO,A0A8X7Y9Q4,Null,Null,1.0,POTOM_051179 , Populus tomentosa (Chinese white poplar).
A0A8X7Y9R4_POPTO,A0A8X7Y9R4,Null,Null,1.0,POTOM_051194 , Populus tomentosa (Chinese white poplar).
A0A8X7YAJ8_POPTO,A0A8X7YAJ8,Null,Null,1.0,POTOM_050487 , Populus tomentosa (Chinese white poplar).
A0A8X7YAN1_POPTO,A0A8X7YAN1,Null,Null,47.0,POTOM_055220 , Populus tomentosa (Chinese white poplar).
A0A8X7YB71_POPTO,A0A8X7YB71,Null,Null,47.0,POTOM_050877 , Populus tomentosa (Chinese white poplar).
A0A8X7YBN8_POPTO,A0A8X7YBN8,Null,Null,47.0,POTOM_049515 , Populus tomentosa (Chinese white poplar).
A0A8X7YC27_POPTO,A0A8X7YC27,Null,Null,1.0,POTOM_047091 , Populus tomentosa (Chinese white poplar).
A0A8X7YD48_POPTO,A0A8X7YD48,Null,Null,47.0,POTOM_048422 , Populus tomentosa (Chinese white poplar).
A0A8X7YG75_POPTO,A0A8X7YG75,Null,Null,47.0,POTOM_047262 , Populus tomentosa (Chinese white poplar).
A0A8X7YH19_POPTO,A0A8X7YH19,Null,Null,47.0,POTOM_048736 , Populus tomentosa (Chinese white poplar).
A0A8X7YH38_POPTO,A0A8X7YH38,Null,Null,1.0,POTOM_048768 , Populus tomentosa (Chinese white poplar).
A0A8X7YH99_POPTO,A0A8X7YH99,Null,Null,47.0,POTOM_047108 , Populus tomentosa (Chinese white poplar).
A0A8X7YIG9_POPTO,A0A8X7YIG9,Null,Null,28.0,POTOM_041881 , Populus tomentosa (Chinese white poplar).
A0A8X7YKF8_POPTO,A0A8X7YKF8,Null,Null,47.0,POTOM_042507 , Populus tomentosa (Chinese white poplar).
A0A8X7YP12_POPTO,A0A8X7YP12,Null,Null,47.0,POTOM_043458 , Populus tomentosa (Chinese white poplar).
A0A8X7YPF6_POPTO,A0A8X7YPF6,Null,Null,47.0,POTOM_043366 , Populus tomentosa (Chinese white poplar).
A0A8X7YQX3_POPTO,A0A8X7YQX3,Null,Null,1.0,POTOM_042923 , Populus tomentosa (Chinese white poplar).
A0A8X7YRE8_POPTO,A0A8X7YRE8,Null,Null,47.0,POTOM_043213 , Populus tomentosa (Chinese white poplar).
A0A8X7YRK3_POPTO,A0A8X7YRK3,Null,Null,47.0,POTOM_042416 , Populus tomentosa (Chinese white poplar).
A0A8X7YV17_POPTO,A0A8X7YV17,Null,Null,28.0,POTOM_043842 , Populus tomentosa (Chinese white poplar).
A0A8X7YWH0_POPTO,A0A8X7YWH0,Null,Null,47.0,POTOM_038631 , Populus tomentosa (Chinese white poplar).
A0A8X7YWI1_POPTO,A0A8X7YWI1,Null,Null,1.0,POTOM_036654 , Populus tomentosa (Chinese white poplar).
A0A8X7YWJ4_POPTO,A0A8X7YWJ4,Null,Null,47.0,POTOM_036671 , Populus tomentosa (Chinese white poplar).
A0A8X7YX25_POPTO,A0A8X7YX25,Null,Null,1.0,POTOM_034414 , Populus tomentosa (Chinese white poplar).
A0A8X7YY58_POPTO,A0A8X7YY58,Null,Null,1.0,POTOM_038168 , Populus tomentosa (Chinese white poplar).
A0A8X7YYY0_POPTO,A0A8X7YYY0,Null,Null,92.0,POTOM_035433 , Populus tomentosa (Chinese white poplar).
A0A8X7YZC3_POPTO,A0A8X7YZC3,Null,Null,1.0,POTOM_036655 , Populus tomentosa (Chinese white poplar).
A0A8X7Z0I5_POPTO,A0A8X7Z0I5,Null,Null,1.0,POTOM_039076 , Populus tomentosa (Chinese white poplar).
A0A8X7Z0N7_POPTO,A0A8X7Z0N7,Null,Null,1.0,POTOM_034092 , Populus tomentosa (Chinese white poplar).
A0A8X7Z137_POPTO,A0A8X7Z137,Null,Null,47.0,POTOM_033852 , Populus tomentosa (Chinese white poplar).
